
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Elton Brand,25,81,3001,22.4,.554,.002,.387,12.2,18.4,15.4,13.3,1.1,4.3,11.1,25.4,,6.9,3.7,10.6,.169,,2.7,1.6,4.4,4.8
2,Bobby Simmons,24,75,2799,16.1,.540,.113,.268,5.7,13.2,9.6,13.1,2.0,0.4,10.6,21.0,,4.2,2.6,6.8,.117,,1.6,0.1,1.7,2.6
3,Corey Maggette,25,66,2436,19.9,.574,.170,.666,3.6,15.5,9.7,16.6,1.5,0.2,13.3,27.9,,6.0,2.2,8.1,.160,,2.9,-1.2,1.7,2.2
4,Rick Brunson,32,80,1945,11.6,.460,.294,.167,1.5,9.8,5.8,32.7,2.3,0.3,20.8,14.3,,0.3,1.6,1.9,.048,,-1.4,-1.1,-2.6,-0.3
5,Quinton Ross,23,78,1659,8.9,.471,.011,.295,4.4,10.6,7.6,10.4,1.7,1.0,11.4,13.3,,0.4,1.3,1.7,.050,,-2.5,0.4,-2.1,0.0
6,Marko Jaric,26,50,1656,13.9,.500,.330,.179,1.5,9.9,5.8,29.7,2.7,0.8,16.6,16.5,,1.1,1.7,2.8,.080,,0.7,-0.1,0.6,1.1
7,Chris Kaman,22,63,1632,13.1,.522,.002,.244,10.2,20.5,15.6,7.7,0.9,3.1,17.3,18.8,,0.2,1.9,2.1,.061,,-2.3,0.8,-1.5,0.2
8,Mikki Moore,29,74,1178,12.7,.571,.017,.474,10.2,14.7,12.5,6.6,0.9,2.1,15.4,16.1,,1.6,1.0,2.6,.106,,-1.1,-0.4,-1.5,0.1
9,Chris Wilcox,22,54,1005,13.6,.543,.000,.438,7.8,19.1,13.6,6.7,1.4,1.8,16.4,21.6,,0.2,1.1,1.3,.064,,-2.7,-0.7,-3.4,-0.4
10,Zeljko Rebraca,32,58,928,14.0,.625,.000,.363,6.5,16.9,11.9,4.8,0.8,3.3,15.3,16.0,,1.4,0.9,2.4,.122,,-1.5,0.0,-1.6,0.1
11,Shaun Livingston,19,30,814,10.4,.461,.009,.274,3.3,9.6,6.6,29.9,2.1,1.0,23.7,18.0,,-0.6,0.7,0.1,.008,,-2.8,-0.3,-3.1,-0.2
12,Lionel Chalmers,24,36,433,6.5,.409,.392,.192,1.1,7.3,4.3,18.6,1.6,0.0,15.0,17.0,,-0.5,0.2,-0.2,-0.025,,-3.6,-2.7,-6.3,-0.5
13,Kerry Kittles,30,11,243,10.0,.446,.288,.137,0.5,14.9,7.9,13.4,1.8,0.9,8.3,16.1,,0.0,0.2,0.2,.040,,-2.5,-0.4,-2.9,-0.1
14,Darrick Martin,33,11,190,7.2,.392,.360,.160,2.0,4.3,3.2,22.8,1.7,0.0,10.1,14.5,,0.0,0.1,0.1,.015,,-2.5,-3.1,-5.6,-0.2
15,Mamadou N'Diaye,29,11,72,10.6,.433,.050,.350,15.5,14.6,15.0,2.2,0.7,5.2,0.0,14.8,,0.1,0.1,0.2,.115,,-2.3,-0.9,-3.2,0.0
16,Kenny Anderson,34,4,26,2.9,.364,.000,.000,4.8,17.9,11.5,33.4,0.0,0.0,21.4,24.9,,-0.1,0.0,-0.1,-0.125,,-6.8,-2.6,-9.4,0.0
17,Kirk Penney,24,4,12,-4.3,.333,.333,.000,0.0,9.7,5.0,12.9,0.0,0.0,40.0,19.3,,-0.1,0.0,-0.1,-0.276,,-12.3,-3.3,-15.6,0.0
18,Maurice Baker,25,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.009,,-5.9,-0.2,-6.2,0.0
