
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Reggie Miller,31,81,2966,20.2,.603,.431,.382,2.2,9.2,5.8,17.4,1.4,0.7,10.3,25.2,,9.6,2.7,12.3,.200,,6.1,-1.1,5.0,5.2
2,Dale Davis,27,80,2589,15.1,.532,.000,.313,14.1,21.4,17.8,4.0,1.2,2.4,12.1,15.9,,2.7,4.0,6.7,.124,,-0.4,1.5,1.1,2.0
3,Antonio Davis,28,82,2335,13.8,.536,.022,.565,9.9,20.5,15.3,4.8,1.0,2.9,15.0,18.6,,1.7,3.4,5.2,.106,,-1.9,1.3,-0.6,0.8
4,Travis Best,24,76,2064,13.3,.533,.250,.318,2.1,7.4,4.8,26.4,2.6,0.2,17.8,19.3,,1.8,2.3,4.1,.096,,0.6,-0.2,0.4,1.3
5,Rik Smits,30,52,1518,18.3,.535,.011,.296,8.4,19.8,14.2,9.2,0.8,3.2,13.2,29.1,,1.2,2.1,3.3,.105,,-1.2,0.2,-1.0,0.4
6,Derrick McKey,30,50,1449,10.6,.462,.153,.325,6.7,13.0,9.9,15.2,1.7,1.7,16.1,16.5,,0.0,1.8,1.8,.061,,-1.4,2.2,0.8,1.0
7,Jalen Rose,24,66,1188,13.8,.541,.191,.414,2.8,9.3,6.1,22.9,2.6,1.2,19.4,21.5,,0.6,1.5,2.1,.086,,-0.5,0.5,0.0,0.6
8,Duane Ferrell,31,62,1115,11.6,.521,.131,.279,6.2,8.8,7.5,10.3,1.8,0.4,12.7,18.0,,0.7,1.1,1.9,.081,,-0.8,-0.1,-0.9,0.3
9,Mark Jackson,31,30,1053,14.8,.519,.251,.339,2.3,11.6,7.0,44.8,2.4,0.2,28.1,15.9,,0.8,1.3,2.1,.096,,0.1,-0.2,-0.1,0.5
10,Erick Dampier,21,72,1052,11.8,.451,.003,.500,11.1,22.1,16.7,6.9,1.0,5.6,17.0,21.7,,-1.0,1.9,0.9,.040,,-5.3,2.2,-3.0,-0.3
11,Vincent Askew,30,41,822,9.9,.528,.131,.470,3.7,10.4,7.1,17.7,1.1,0.6,16.0,14.8,,0.8,0.8,1.6,.092,,-1.2,0.1,-1.1,0.2
12,Jerome Allen,24,51,692,8.7,.489,.401,.320,2.3,8.8,5.6,24.9,2.1,0.0,25.0,14.9,,-0.2,0.7,0.5,.035,,-2.3,-0.6,-2.9,-0.2
13,Fred Hoiberg,24,47,572,15.9,.590,.449,.494,2.8,14.0,8.4,12.0,2.5,0.9,10.4,17.1,,1.3,0.8,2.1,.175,,1.6,0.5,2.2,0.6
14,Eddie Johnson,37,28,306,11.7,.497,.206,.199,1.2,14.2,7.8,10.6,0.9,0.3,10.3,24.9,,0.0,0.3,0.3,.048,,-2.8,-2.5,-5.3,-0.3
15,Haywoode Workman,31,4,81,11.0,.538,.150,.050,6.0,4.3,5.2,23.4,2.0,0.0,19.7,14.5,,0.1,0.1,0.1,.076,,-0.4,-1.0,-1.4,0.0
16,Brent Scott,25,16,55,7.0,.484,.000,.353,6.6,12.8,9.8,9.6,1.0,1.5,16.9,19.9,,0.0,0.1,0.0,.019,,-4.6,-0.6,-5.2,0.0
17,LaSalle Thompson,35,9,35,0.8,.315,.000,1.333,6.9,20.1,13.6,8.0,0.0,0.0,29.6,8.9,,0.0,0.0,0.0,-0.017,,-7.0,0.3,-6.7,0.0
18,Reggie Williams,32,2,33,-1.5,.253,.111,.222,3.7,21.4,12.6,9.3,0.0,0.0,16.8,16.6,,-0.1,0.0,-0.1,-0.128,,-10.0,-1.0,-11.0,-0.1
19,Darvin Ham,23,1,5,22.5,.798,.000,2.000,0.0,0.0,0.0,0.0,10.8,0.0,34.7,26.6,,0.0,0.0,0.0,.059,,-1.5,4.8,3.3,0.0
