
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Clarence Weatherspoon,25,78,3096,17.1,.541,.002,.420,8.6,19.8,14.0,9.3,1.9,2.6,13.0,19.9,,3.4,2.4,5.8,.089,,-0.7,1.2,0.5,2.0
2,Jerry Stackhouse,21,72,2701,14.8,.525,.268,.475,3.7,7.7,5.7,19.0,1.5,2.1,16.0,26.0,,0.8,0.4,1.2,.021,,0.1,-1.6,-1.4,0.4
3,Vernon Maxwell,30,75,2467,13.9,.508,.437,.316,1.8,9.1,5.4,24.7,2.0,0.4,15.2,25.6,,0.4,0.5,0.9,.018,,0.9,-2.6,-1.7,0.2
4,Derrick Alston,23,73,1614,11.8,.518,.008,.289,8.8,12.9,10.8,6.5,1.8,2.4,11.9,13.7,,1.0,0.8,1.7,.052,,-2.2,0.5,-1.8,0.1
5,Trevor Ruffin,25,61,1551,14.8,.534,.438,.281,1.5,8.5,4.9,32.2,1.4,0.1,17.0,25.3,,1.2,0.0,1.2,.037,,1.5,-4.2,-2.7,-0.3
6,Sharone Wright,23,46,1136,14.5,.518,.000,.484,12.3,18.3,15.2,4.3,1.1,2.5,14.8,21.5,,0.3,0.6,0.9,.037,,-3.2,-1.8,-5.0,-0.9
7,Sean Higgins,27,44,916,10.4,.517,.399,.115,2.5,9.3,5.8,10.7,1.4,0.9,12.6,18.9,,0.2,0.1,0.3,.014,,-1.7,-2.5,-4.2,-0.5
8,Tony Massenburg,28,30,804,13.1,.535,.013,.390,10.5,16.4,13.4,2.6,1.0,1.0,12.1,17.5,,0.7,0.2,0.9,.056,,-2.7,-2.6,-5.3,-0.7
9,LaSalle Thompson,34,44,773,6.2,.454,.000,.289,9.0,21.0,14.9,5.1,1.3,1.9,28.3,7.5,,-0.3,0.5,0.2,.013,,-5.2,1.2,-4.0,-0.4
10,Richard Dumas,26,39,739,11.3,.515,.044,.345,6.4,9.2,7.7,10.3,3.0,0.6,17.3,17.1,,0.0,0.4,0.3,.021,,-2.7,-0.3,-3.0,-0.2
11,Ed Pinckney,32,27,679,13.9,.594,.000,.539,12.3,17.8,15.0,5.2,2.5,1.2,15.4,9.8,,1.0,0.5,1.6,.110,,-0.8,1.1,0.3,0.4
12,Rex Walters,25,33,523,13.2,.566,.470,.400,2.4,8.4,5.3,29.5,2.2,0.6,20.1,14.5,,0.7,0.1,0.8,.076,,-0.4,-2.7,-3.2,-0.2
13,Greg Sutton,28,30,465,10.5,.531,.575,.162,1.0,7.9,4.3,23.8,1.9,0.3,20.1,21.5,,-0.1,0.1,0.0,-0.002,,-1.1,-3.9,-5.0,-0.3
14,Jeff Malone,34,25,407,9.0,.452,.100,.163,2.2,7.0,4.5,8.4,1.7,0.0,10.0,20.9,,-0.3,0.0,-0.3,-0.036,,-4.9,-3.5,-8.4,-0.7
15,Shawn Bradley,23,12,334,13.4,.486,.000,.258,11.4,25.6,18.3,4.1,1.2,8.4,22.3,18.6,,-0.4,0.4,0.0,.005,,-6.4,2.7,-3.7,-0.1
16,Derrick Coleman,28,11,294,12.0,.466,.178,.271,5.0,23.8,14.1,19.3,0.7,2.5,17.5,24.3,,-0.4,0.2,-0.2,-0.029,,-4.0,-0.5,-4.5,-0.2
17,Greg Grant,29,11,280,9.5,.444,.375,.125,1.2,7.6,4.3,33.3,2.2,0.5,22.9,10.5,,0.1,0.1,0.1,.026,,-3.2,-2.9,-6.1,-0.3
18,Scott Skiles,31,10,236,9.0,.513,.596,.175,0.5,7.5,3.9,25.8,1.5,0.0,20.7,14.7,,0.1,0.0,0.1,.014,,-2.1,-3.8,-6.0,-0.2
19,Scott Williams,27,13,193,10.5,.583,.069,.414,7.6,20.3,13.8,4.1,1.6,2.7,18.9,9.8,,0.1,0.1,0.3,.070,,-3.8,0.6,-3.3,-0.1
20,Mike Brown,32,9,162,7.3,.554,.000,1.063,9.7,16.8,13.2,2.8,1.0,0.9,20.4,8.1,,0.1,0.1,0.1,.037,,-4.0,-1.0,-4.9,-0.1
21,Greg Graham,25,8,128,13.1,.709,.438,.531,4.4,9.3,6.8,14.9,2.0,0.0,30.1,19.7,,0.1,0.0,0.1,.048,,-0.6,-2.5,-3.1,0.0
22,Tim Perry,30,8,87,9.1,.492,.056,.167,7.8,9.5,8.6,3.7,1.2,2.5,13.4,11.5,,0.0,0.0,0.0,.015,,-4.3,-0.9,-5.2,-0.1
23,Trevor Wilson,27,6,79,13.2,.528,.000,.200,10.0,10.5,10.2,8.7,2.0,0.0,4.4,12.9,,0.1,0.0,0.2,.098,,-0.8,-1.5,-2.4,0.0
24,Elmer Bennett,25,8,66,-0.5,.293,.000,.235,1.7,7.2,4.4,18.7,0.8,1.1,27.2,17.4,,-0.3,0.0,-0.3,-0.200,,-11.0,-3.0,-14.0,-0.2
