
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Hakeem Olajuwon,25,79,79,2825,9.1,17.6,.514,0.0,0.1,.000,9.1,17.6,.516,4.9,7.0,.695,3.8,8.4,12.2,2.1,2.1,2.7,3.1,4.1,23.0
2,Rodney McCray,26,81,80,2689,4.8,10.0,.481,0.0,0.1,.000,4.8,9.9,.484,3.9,4.9,.785,3.1,5.3,8.4,3.5,0.8,0.7,1.9,2.2,13.5
3,Allen Leavell,30,80,54,2150,4.9,11.2,.437,0.3,1.5,.216,4.6,9.7,.471,3.7,4.2,.869,0.4,2.1,2.5,6.8,2.1,0.2,2.2,2.7,13.7
4,Purvis Short,30,81,11,1949,8.8,18.2,.481,0.1,0.4,.238,8.7,17.8,.486,3.8,4.4,.858,1.3,2.8,4.1,3.0,1.1,0.3,2.2,3.6,21.4
5,Sleepy Floyd,27,59,55,1834,5.7,13.1,.431,0.3,1.0,.250,5.4,12.1,.446,3.6,4.2,.860,1.0,3.0,4.0,7.2,1.3,0.2,3.1,2.8,15.2
6,Jim Petersen,25,69,50,1793,5.0,9.8,.510,0.0,0.1,.167,5.0,9.7,.515,2.3,3.1,.745,2.9,5.8,8.8,2.1,0.7,0.8,2.4,4.1,12.3
7,Joe Barry Carroll,29,63,16,1596,7.3,16.1,.452,0.0,0.0,.000,7.3,16.1,.452,2.5,3.4,.748,2.5,6.5,8.9,2.1,0.8,1.8,2.7,3.4,17.1
8,Robert Reid,32,62,31,980,6.1,13.1,.463,0.5,1.2,.382,5.6,11.8,.472,1.8,2.3,.794,1.4,3.2,4.6,2.5,1.0,0.2,1.5,4.3,14.4
9,Buck Johnson,24,70,2,879,6.3,12.2,.520,0.0,0.3,.125,6.3,11.9,.531,2.7,3.7,.736,3.2,3.7,6.9,2.0,1.2,1.1,2.2,5.2,15.5
10,Cedric Maxwell,32,71,0,848,3.4,7.3,.468,0.0,0.1,.000,3.4,7.2,.473,4.7,6.1,.769,3.1,4.5,7.6,2.5,0.9,0.5,2.3,3.2,11.5
11,Ralph Sampson,27,19,19,705,6.1,13.8,.439,0.1,0.3,.333,6.0,13.5,.442,3.2,4.3,.741,3.0,5.8,8.8,1.9,0.9,1.7,3.2,3.2,15.5
12,World B. Free,34,58,0,682,7.5,18.5,.409,0.4,1.8,.229,7.1,16.6,.429,4.2,5.3,.800,0.7,1.6,2.3,3.2,1.1,0.2,2.6,3.9,19.7
13,Lester Conner,28,52,3,399,4.5,9.7,.463,0.0,0.6,.000,4.5,9.1,.495,2.9,3.7,.780,1.8,1.6,3.4,5.3,3.4,0.1,3.0,2.8,11.9
14,Steve Harris,24,14,10,199,6.2,15.6,.395,0.0,0.2,.000,6.2,15.4,.400,2.7,2.9,.938,2.2,1.6,3.8,3.1,1.4,0.4,1.1,2.7,15.0
15,Andre Turner,23,12,0,99,4.4,12.4,.353,0.4,2.5,.143,4.0,9.8,.407,3.6,5.1,.714,1.5,1.5,2.9,8.4,2.5,0.4,4.4,4.7,12.7
16,Richard Anderson,27,12,0,53,7.5,17.7,.423,4.1,10.2,.400,3.4,7.5,.455,2.7,3.4,.800,6.1,5.4,11.5,2.7,0.7,0.0,0.7,2.7,21.7
