
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
8,Courtney Alexander,PG,6-5,205,April 27 1977,R,California State University Fresno
52,Calvin Booth,C,6-11,230,May 7 1976,1,Pennsylvania State University
44,Shawn Bradley,C,7-6,235,March 22 1972,7,Brigham Young University
2,Mark Bryant,PF,6-9,245,April 25 1965,12,Seton Hall University
21,Greg Buckner,SG,6-4,210,September 16 1976,1,Clemson University
31,Bill Curley,PF,6-9,220,May 29 1972,4,Boston College
24,Hubert Davis,PG,6-5,183,May 17 1970,8,University of North Carolina
9,Howard Eisley,SG,6-2,177,December 4 1972,6,Boston College
54,Obinna Ekezie,PF,6-9,270,August 22 1975,1,University of Maryland
4,Michael Finley,SF,6-7,215,March 6 1973,5,University of Wisconsin
1,Donnell Harvey,PF,6-8,220,August 26 1980,R,University of Florida
5,Juwan Howard,PF,6-9,240,February 7 1973,6,University of Michigan
32,Christian Laettner,C,6-11,235,August 17 1969,8,Duke University
3,Vernon Maxwell,PG,6-4,180,September 12 1965,12,University of Florida
14,Eduardo Najera,PF,6-8,240,July 11 1976,R,University of Oklahoma
13,Steve Nash,PG,6-3,195,February 7 1974,4,Santa Clara University
41,Dirk Nowitzki,PF,7-0,245,June 19 1978,2,
33,Gary Trent,PF,6-8,250,September 22 1974,5,Ohio University
35,Loy Vaught,PF,6-9,230,February 27 1968,10,University of Michigan
16,Wang Zhizhi,C,7-0,255,July 8 1977,R,
