
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,P.J. Brown,26,81,81,2942,6.4,14.3,.444,0.1,0.3,.200,6.3,14.1,.448,3.7,4.8,.770,3.9,6.2,10.1,3.0,1.4,1.8,2.4,4.5,16.4,,107,107
2,Armen Gilliam,31,78,76,2856,10.6,22.5,.474,0.0,0.0,.000,10.6,22.5,.474,5.1,6.5,.791,4.5,8.7,13.2,2.6,1.3,1.0,3.3,3.3,26.4,,108,106
3,Chris Childs,28,78,54,2408,7.1,17.1,.416,2.1,5.7,.367,5.0,11.4,.441,5.7,6.7,.852,1.1,4.3,5.4,12.0,2.4,0.2,5.0,5.4,22.0,,109,108
4,Shawn Bradley,23,67,57,1995,9.1,20.5,.443,0.0,0.1,.250,9.1,20.4,.444,4.0,5.8,.679,4.9,9.1,14.1,1.5,1.1,6.6,3.9,6.5,22.2,,96,101
5,Jayson Williams,27,80,6,1858,7.9,18.8,.423,0.1,0.2,.286,7.9,18.6,.424,4.6,7.7,.592,9.7,13.1,22.8,1.3,1.0,1.6,3.0,6.8,20.5,,103,103
6,Vern Fleming,33,77,3,1747,6.9,15.8,.433,0.1,0.8,.107,6.8,15.0,.452,4.0,5.3,.751,1.5,3.7,5.1,7.7,1.2,0.2,3.7,3.5,17.8,,101,111
7,Ed O'Bannon,23,64,29,1253,6.6,16.9,.390,0.4,2.4,.179,6.2,14.5,.424,3.2,4.6,.713,2.7,4.3,7.1,2.7,1.9,0.5,2.6,4.0,16.8,,95,109
8,Kenny Anderson,25,31,28,1042,7.2,19.3,.376,1.8,5.0,.364,5.4,14.2,.381,7.7,9.5,.803,1.9,3.2,5.1,12.5,2.6,0.4,2.9,3.7,24.0,,118,108
9,Kevin Edwards,30,34,33,1007,7.4,20.4,.364,2.2,5.5,.404,5.2,15.0,.350,3.6,4.4,.810,0.7,3.2,3.9,3.7,2.8,0.4,3.6,3.5,20.7,,94,108
10,Yinka Dare,23,58,23,626,5.3,12.1,.438,0.0,0.0,,5.3,12.1,.438,3.2,5.2,.613,4.7,10.5,15.3,0.0,0.7,3.4,6.1,9.9,13.8,,77,104
11,Greg Graham,25,45,2,485,6.6,17.5,.379,2.7,7.4,.368,3.9,10.1,.387,4.0,5.6,.725,1.3,3.3,4.6,4.5,2.2,0.1,3.2,5.2,20.0,,103,109
12,Rick Mahorn,37,50,0,450,5.0,14.3,.352,0.0,0.1,.000,5.0,14.2,.355,4.0,5.5,.723,3.6,9.3,12.9,1.9,1.6,1.5,3.5,8.4,14.1,,87,104
13,Kendall Gill,27,11,10,418,8.5,19.2,.441,1.1,3.2,.360,7.3,16.0,.457,6.2,7.5,.831,2.0,3.4,5.4,4.4,2.8,0.3,2.7,3.8,24.3,,114,108
14,Khalid Reeves,23,31,7,415,5.2,13.9,.376,2.2,7.0,.309,3.1,6.9,.444,2.3,3.9,.581,0.9,4.1,5.0,5.9,2.7,0.3,4.2,8.8,14.9,,92,107
15,Tim Perry,30,22,1,167,7.3,14.9,.489,0.9,2.2,.429,6.3,12.6,.500,0.9,1.9,.500,4.7,6.3,11.1,1.9,0.6,3.2,2.2,3.5,16.4,,107,107
16,Robert Werdann,25,13,0,93,9.1,18.2,.500,0.0,0.0,,9.1,18.2,.500,4.0,7.4,.538,2.8,10.2,13.1,1.1,2.8,1.7,3.4,9.7,22.1,,98,101
17,Rex Walters,25,11,0,87,7.3,20.0,.364,1.8,7.3,.250,5.5,12.7,.429,3.6,3.6,1.000,1.2,3.0,4.2,6.7,1.8,0.0,4.2,2.4,20.0,,96,110
18,Gerald Glass,28,10,0,56,9.4,26.4,.357,0.9,4.7,.200,8.5,21.7,.391,0.0,0.0,,4.7,0.9,5.7,3.8,1.9,0.9,0.0,4.7,19.8,,100,111
