
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Shareef Abdur-Rahim,22,50,2021,20.7,.530,.040,.492,6.5,15.4,10.9,17.6,1.8,2.0,14.6,28.9,,3.7,0.9,4.6,.108,,1.9,-0.3,1.7,1.8
2,Mike Bibby,20,50,1758,14.8,.487,.122,.279,2.0,7.2,4.6,35.1,2.4,0.2,17.7,21.5,,1.1,0.2,1.3,.035,,0.3,-2.5,-2.2,-0.1
3,Felipe Lopez,24,47,1218,11.8,.498,.116,.356,6.6,9.5,8.0,9.5,2.2,0.9,15.8,19.6,,0.3,0.2,0.5,.021,,-1.4,-1.1,-2.5,-0.2
4,Tony Massenburg,31,43,1143,15.9,.527,.005,.399,8.4,18.2,13.2,4.0,1.2,2.5,12.3,20.9,,1.3,0.5,1.8,.076,,-2.0,-1.8,-3.8,-0.5
5,Cherokee Parks,26,48,1118,9.5,.445,.004,.200,7.8,18.0,12.8,5.7,1.3,1.9,14.1,14.3,,-0.2,0.5,0.2,.010,,-3.9,-0.2,-4.2,-0.6
6,Michael Smith,26,48,1098,14.3,.574,.007,.889,14.2,23.5,18.8,7.2,2.3,1.2,23.0,10.9,,1.3,0.9,2.3,.099,,-0.8,1.3,0.5,0.7
7,Bryant Reeves,25,25,702,10.4,.449,.004,.462,8.2,15.0,11.6,10.0,1.0,0.9,13.5,22.8,,-0.2,0.1,-0.1,-0.010,,-3.2,-2.1,-5.3,-0.6
8,Pete Chilcutt,30,46,697,9.4,.462,.395,.099,4.8,15.1,9.9,7.4,1.7,1.3,13.5,13.7,,0.0,0.2,0.3,.019,,-2.7,-0.9,-3.6,-0.3
9,DeJuan Wheat,25,46,590,12.8,.479,.311,.285,2.2,6.9,4.5,31.4,2.4,0.3,18.1,20.6,,0.2,0.1,0.3,.024,,-0.8,-3.7,-4.5,-0.4
10,Sam Mack,28,19,577,13.3,.537,.509,.142,1.4,9.6,5.4,7.6,1.9,0.1,8.2,19.5,,0.9,0.0,0.9,.079,,1.5,-3.0,-1.5,0.1
11,J.R. Henderson,22,30,331,9.0,.419,.052,.469,7.0,9.8,8.4,11.7,1.5,0.9,13.5,18.6,,-0.2,0.0,-0.2,-0.025,,-3.9,-2.1,-6.1,-0.3
12,Doug West,31,14,294,11.5,.533,.031,.385,2.0,8.2,5.0,11.4,2.9,1.8,13.6,13.7,,0.3,0.1,0.4,.066,,-2.0,0.2,-1.9,0.0
13,Terry Dehere,27,22,271,8.3,.480,.459,.095,2.1,7.5,4.8,16.7,1.0,0.8,15.4,15.4,,0.1,-0.1,0.0,.004,,-2.1,-3.3,-5.4,-0.2
14,Lee Mayberry,28,9,126,7.2,.472,.526,.263,0.0,2.9,1.4,29.5,3.0,0.0,34.2,11.7,,-0.1,0.0,-0.1,-0.029,,-4.7,-4.7,-9.5,-0.2
15,Rodrick Rhodes,25,10,123,0.8,.325,.159,.432,6.6,5.8,6.2,13.9,1.8,1.2,22.3,25.1,,-0.6,0.0,-0.6,-0.217,,-8.4,-2.8,-11.2,-0.3
16,Carl Herrera,32,4,42,-1.7,.216,.000,.154,13.8,8.6,11.2,11.8,0.0,0.0,22.4,19.5,,-0.2,0.0,-0.2,-0.255,,-9.3,-3.6,-12.9,-0.1
17,Jason Sasser,25,6,39,10.7,.463,.000,.182,5.9,15.4,10.6,9.4,2.8,0.0,14.4,16.3,,0.0,0.0,0.0,.017,,-3.9,-1.1,-5.0,0.0
18,Makhtar N'Diaye,25,4,27,3.9,.434,.000,1.000,12.8,8.9,10.9,5.8,0.0,2.8,14.8,11.5,,0.0,0.0,0.0,.026,,-3.6,-1.7,-5.4,0.0
