
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,James Worthy,28,80,80,2960,8.6,15.8,.548,0.2,0.6,.306,8.5,15.2,.557,3.0,3.9,.782,1.9,3.9,5.8,3.5,1.2,0.6,1.9,2.3,20.5
2,Magic Johnson,30,79,79,2937,6.7,13.9,.480,1.3,3.4,.384,5.4,10.6,.510,6.9,7.8,.890,1.6,4.8,6.4,11.1,1.6,0.4,3.5,2.0,21.6
3,A.C. Green,26,82,82,2709,5.1,10.7,.478,0.2,0.6,.283,4.9,10.1,.489,3.7,4.9,.751,3.5,6.0,9.5,1.2,0.9,0.7,1.5,2.8,14.1
4,Byron Scott,28,77,77,2593,6.6,14.0,.470,1.3,3.1,.423,5.3,10.9,.483,2.2,2.9,.766,0.7,2.7,3.4,3.8,1.1,0.4,1.7,2.5,16.6
5,Mychal Thompson,35,70,70,1883,5.4,10.7,.500,0.0,0.0,,5.4,10.7,.500,2.8,3.9,.706,3.3,5.8,9.1,0.8,0.6,1.4,1.5,4.0,13.5
6,Michael Cooper,33,80,10,1851,3.7,9.6,.387,1.0,3.1,.318,2.7,6.5,.420,1.6,1.8,.883,1.1,3.3,4.4,4.2,1.3,0.7,1.8,4.0,10.0
7,Vlade Divac,21,82,5,1611,6.1,12.3,.499,0.0,0.1,.000,6.1,12.2,.504,3.4,4.8,.708,3.7,7.7,11.4,1.7,1.8,2.5,2.5,5.4,15.7
8,Orlando Woolridge,30,62,2,1421,7.8,13.9,.556,0.0,0.1,.000,7.8,13.8,.561,4.5,6.1,.733,1.2,3.4,4.7,2.4,1.0,1.2,1.8,4.1,20.0
9,Larry Drew,31,80,3,1333,4.6,10.3,.444,0.9,2.2,.395,3.7,8.2,.457,1.2,1.6,.767,0.3,2.3,2.6,5.9,1.3,0.1,2.6,2.5,11.3
10,Jay Vincent,30,24,1,200,7.4,14.0,.526,0.0,0.2,.000,7.4,13.9,.532,1.4,2.2,.667,1.3,3.4,4.7,1.8,1.4,0.5,3.4,5.2,16.2
11,Mark McNamara,30,33,1,190,7.2,16.3,.442,0.0,0.0,,7.2,16.3,.442,4.9,7.6,.650,4.2,7.8,11.9,0.6,0.4,0.2,4.0,5.9,19.3
12,Steve Bucknall,23,18,0,75,4.3,15.8,.273,0.0,0.5,.000,4.3,15.4,.281,2.4,2.9,.833,2.4,1.0,3.4,4.8,1.0,0.5,5.3,4.8,11.0
13,Mel McCants,22,13,0,65,4.4,14.4,.308,0.0,0.0,,4.4,14.4,.308,3.3,4.4,.750,0.6,2.8,3.3,1.1,1.7,0.6,0.6,6.1,12.2
14,Mike Higgins,22,6,0,18,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,4.0,.500,2.0,0.0,2.0,2.0,2.0,4.0,0.0,8.0,2.0
15,Jawann Oldham,32,3,0,9,8.0,12.0,.667,0.0,0.0,,8.0,12.0,.667,4.0,8.0,.500,0.0,4.0,4.0,4.0,0.0,0.0,4.0,12.0,20.0
