
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Dwight Howard,26,54,2070,24.2,.569,.010,.788,11.0,33.1,21.9,9.8,2.1,4.4,15.2,26.1,,3.3,4.4,7.7,.179,,0.1,3.7,3.8,3.0
2,Ryan Anderson,23,61,1964,21.2,.589,.557,.226,13.0,14.7,13.8,5.1,1.4,1.0,6.4,21.2,,7.0,1.9,8.9,.219,,5.9,-1.3,4.6,3.3
3,J.J. Redick,27,65,1765,15.1,.575,.459,.269,1.2,8.8,4.9,16.2,0.8,0.3,9.4,19.2,,4.2,1.0,5.2,.142,,2.2,-1.9,0.3,1.0
4,Jameer Nelson,29,57,1706,14.6,.524,.381,.145,1.9,10.4,6.1,34.0,1.2,0.2,17.3,21.4,,2.3,1.2,3.5,.099,,1.4,-1.5,-0.2,0.8
5,Hedo Turkoglu,32,53,1653,11.7,.528,.512,.188,1.7,12.4,7.0,24.1,1.5,0.8,20.6,19.5,,0.6,1.5,2.1,.060,,0.0,0.1,0.1,0.9
6,Jason Richardson,31,54,1591,13.3,.502,.465,.116,2.6,11.6,7.0,12.0,1.8,1.1,8.7,20.2,,1.2,1.6,2.8,.084,,0.6,0.0,0.6,1.0
7,Glen Davis,26,61,1427,13.2,.466,.026,.313,8.5,18.4,13.4,5.9,1.6,1.0,11.0,22.4,,0.0,1.7,1.7,.057,,-3.8,-0.4,-4.2,-0.8
8,Chris Duhon,29,63,1226,8.4,.558,.586,.103,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,,0.4,0.9,1.3,.051,,-2.1,-0.2,-2.3,-0.1
9,Quentin Richardson,31,48,866,8.7,.511,.614,.152,2.0,14.6,8.2,7.0,1.7,0.5,12.1,13.0,,0.4,0.9,1.3,.070,,-1.6,0.4,-1.2,0.2
10,Earl Clark,24,45,559,8.1,.405,.000,.209,7.1,18.6,12.8,5.2,1.2,4.5,14.1,14.8,,-0.5,0.8,0.3,.027,,-6.2,2.4,-3.8,-0.3
11,Von Wafer,26,33,469,11.4,.537,.248,.344,1.5,9.7,5.5,11.0,1.1,0.5,16.2,21.6,,0.1,0.3,0.4,.042,,-2.8,-1.9,-4.6,-0.3
12,Daniel Orton,21,16,187,12.7,.549,.033,.833,11.6,12.5,12.0,4.3,2.3,3.8,14.6,12.0,,0.2,0.3,0.5,.129,,-1.5,2.7,1.2,0.2
13,Ish Smith,23,20,171,13.1,.413,.078,.157,3.3,14.4,8.8,31.1,3.5,0.9,18.0,18.2,,0.0,0.3,0.2,.060,,-3.3,1.6,-1.7,0.0
14,DeAndre Liggins,23,17,115,8.9,.495,.160,.760,5.9,9.2,7.5,7.1,2.8,0.0,23.1,17.7,,-0.1,0.1,0.0,.000,,-4.5,0.1,-4.4,-0.1
15,Larry Hughes,33,9,114,-4.8,.262,.318,.091,1.0,4.1,2.5,9.2,0.9,0.0,34.4,14.3,,-0.5,0.0,-0.5,-0.193,,-10.2,-1.2,-11.4,-0.3
16,Justin Harper,22,14,84,1.7,.318,.419,.032,4.1,12.5,8.2,3.9,1.3,2.8,16.0,20.9,,-0.3,0.1,-0.3,-0.145,,-8.9,-0.9,-9.8,-0.2
