
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Mitch Richmond,29,82,82,3172,7.6,17.0,.446,1.8,4.8,.368,5.8,12.2,.477,4.3,5.1,.843,0.8,3.3,4.1,3.5,1.0,0.3,2.7,2.6,21.2
2,Walt Williams,24,77,77,2739,5.8,13.1,.446,1.4,3.9,.348,4.5,9.2,.487,3.5,4.8,.731,1.3,3.2,4.5,4.2,1.6,0.8,3.2,3.5,16.5
3,Olden Polynice,30,81,81,2534,5.3,9.8,.544,0.0,0.0,1.000,5.3,9.8,.543,1.8,2.8,.639,3.9,6.4,10.3,0.9,0.7,0.7,1.6,3.4,12.5
4,Spud Webb,31,76,76,2458,4.4,10.1,.438,0.7,2.1,.331,3.7,8.0,.467,3.3,3.5,.934,0.4,2.1,2.5,6.9,1.1,0.1,2.7,2.2,12.9
5,Brian Grant,22,80,59,2289,6.5,12.7,.511,0.0,0.1,.250,6.5,12.7,.512,3.6,5.7,.636,3.3,6.1,9.4,1.6,0.8,1.8,2.6,4.3,16.6
6,Michael Smith,22,82,0,1736,4.6,8.4,.542,0.0,0.0,.000,4.6,8.4,.545,2.6,5.4,.485,3.6,6.5,10.1,1.4,1.3,1.0,2.2,4.9,11.8
7,Bobby Hurley,23,68,6,1105,3.4,9.3,.363,0.7,2.5,.276,2.7,6.8,.394,1.9,2.5,.763,0.5,1.8,2.3,7.4,0.9,0.0,3.6,2.6,9.3
8,Randy Brown,26,67,2,1086,4.1,9.5,.432,0.5,1.6,.298,3.6,8.0,.458,1.8,2.7,.671,0.8,2.8,3.6,4.4,3.3,0.6,2.6,5.1,10.5
9,Lionel Simmons,26,58,3,1064,4.4,10.6,.420,0.2,0.5,.375,4.2,10.0,.422,2.0,2.8,.702,2.1,4.6,6.6,3.0,0.9,0.8,2.4,4.0,11.1
10,Duane Causwell,26,58,24,820,3.3,6.5,.517,0.0,0.0,.000,3.3,6.4,.521,2.5,4.3,.582,2.5,5.1,7.6,0.7,0.6,3.5,1.4,6.4,9.2
11,Alaa Abdelnaby,26,51,0,476,8.8,16.6,.532,0.0,0.2,.000,8.8,16.5,.537,1.5,2.6,.571,2.6,5.4,8.0,1.0,1.1,0.9,3.0,7.7,19.2
12,Henry Turner,28,30,0,149,5.6,13.8,.404,0.5,1.2,.400,5.1,12.6,.404,4.8,8.5,.571,4.1,2.7,6.8,1.7,1.9,0.2,2.9,4.8,16.4
13,Trevor Wilson,26,15,0,147,4.4,9.8,.450,0.0,0.0,,4.4,9.8,.450,2.7,3.4,.786,2.4,3.9,6.4,2.9,1.0,0.5,1.5,2.9,11.5
14,Doug Lee,30,22,0,75,4.3,12.0,.360,3.4,8.6,.389,1.0,3.4,.286,8.6,10.1,.857,0.0,2.4,2.4,2.4,2.9,1.4,2.4,8.6,20.6
15,Derrick Phelps,22,3,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,14.4,.000,0.0,0.0,0.0,7.2,0.0,0.0,0.0,21.6,0.0
