
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Shareef Abdur-Rahim,20,80,2802,17.4,.518,.022,.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,,1.7,1.2,2.9,.049,,-0.8,-1.2,-2.0,0.0
2,Bryant Reeves,23,75,2777,14.4,.523,.011,.300,7.2,18.5,12.8,10.8,0.6,1.8,13.1,22.3,,1.4,1.0,2.4,.042,,-1.8,-1.2,-3.0,-0.7
3,Anthony Peeler,27,72,2291,13.8,.487,.339,.132,2.7,9.9,6.3,20.8,2.5,0.6,12.8,24.9,,-0.3,0.8,0.6,.012,,0.1,-1.9,-1.9,0.1
4,Lee Mayberry,26,80,1952,10.2,.525,.597,.124,1.7,6.3,4.0,26.5,1.7,0.3,18.7,11.4,,1.7,-0.1,1.6,.040,,-1.3,-3.2,-4.5,-1.2
5,Greg Anthony,29,65,1863,16.6,.526,.469,.351,1.5,10.0,5.7,36.1,3.8,0.2,18.1,17.8,,2.3,1.2,3.5,.090,,1.3,-1.5,-0.3,0.8
6,Roy Rogers,23,82,1848,12.6,.518,.002,.195,8.6,15.7,12.1,4.3,0.6,6.7,14.1,15.3,,0.3,1.1,1.4,.037,,-4.1,1.1,-3.0,-0.5
7,Blue Edwards,31,61,1439,10.0,.472,.194,.238,3.9,11.5,7.6,13.5,1.4,1.1,13.8,18.9,,-0.4,0.3,-0.1,-0.003,,-3.2,-1.8,-5.0,-1.1
8,Lawrence Moten,24,67,1214,11.4,.461,.320,.224,4.1,7.4,5.7,18.6,2.1,1.5,14.3,21.6,,-0.7,0.3,-0.4,-0.017,,-2.3,-2.3,-4.6,-0.8
9,George Lynch,26,41,1059,15.4,.512,.107,.333,10.6,18.1,14.3,12.3,3.2,1.2,16.1,17.4,,0.5,1.0,1.5,.070,,-1.0,1.2,0.2,0.6
10,Chris Robinson,22,41,681,9.4,.486,.489,.143,3.9,8.3,6.1,15.6,2.2,1.0,14.9,15.5,,0.0,0.2,0.2,.017,,-1.8,-1.7,-3.5,-0.3
11,Pete Chilcutt,28,54,662,14.5,.521,.418,.133,11.6,15.8,13.7,11.8,2.1,2.0,13.8,14.2,,0.7,0.4,1.1,.080,,-0.2,-0.1,-0.3,0.3
12,Aaron Williams,25,32,553,16.4,.599,.007,.343,12.4,16.6,14.5,4.8,1.6,3.6,14.5,16.2,,0.8,0.4,1.2,.104,,-1.4,-0.4,-1.8,0.0
13,Eric Mobley,26,28,307,6.3,.472,.000,.476,11.2,10.7,11.0,7.3,0.9,2.5,27.6,15.9,,-0.4,0.0,-0.4,-0.063,,-6.1,-1.1,-7.1,-0.4
14,Rich Manning,26,16,128,7.7,.427,.063,.167,7.2,13.8,10.4,2.7,1.3,0.6,8.8,20.5,,-0.1,0.0,-0.1,-0.033,,-6.5,-4.5,-11.0,-0.3
15,Eric Leckner,30,19,115,6.3,.482,.000,.400,5.0,30.7,17.7,5.9,1.4,1.3,22.1,18.3,,-0.2,0.1,-0.1,-0.026,,-8.7,-1.6,-10.3,-0.2
16,Moochie Norris,23,8,89,8.2,.248,.455,.227,3.9,11.9,7.8,38.7,2.4,0.0,17.1,15.2,,-0.2,0.0,-0.1,-0.066,,-5.1,-2.9,-8.0,-0.1
