
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
8,Isaac Austin,C,6-10,255,August 18 1969,6,Arizona State University
52,Calvin Booth,C,6-11,230,May 7 1976,R,Pennsylvania State University
32,Richard Hamilton,SG,6-6,185,February 14 1978,R,University of Connecticut
5,Juwan Howard,PF,6-9,240,February 7 1973,5,University of Michigan
10,Reggie Jordan,PG,6-4,195,January 26 1968,5,New Mexico State University
51,Gerard King,SF,6-9,230,November 25 1972,1,Nicholls State University
35,Tracy Murray,SF,6-7,225,July 25 1971,7,University of California Los Angeles
3,Laron Profit,SG,6-5,204,August 5 1977,R,University of Maryland
50,Don Reid,PF,6-8,250,December 30 1973,4,Georgetown University
2,Mitch Richmond,SG,6-5,215,June 30 1965,11,Kansas State University
34,Michael Smith,SF,6-8,230,March 28 1972,5,Providence College
1,Rod Strickland,PG,6-3,175,July 11 1966,11,DePaul University
55,Jahidi White,C,6-9,290,February 19 1976,1,Georgetown University
12,Chris Whitney,PG,6-0,168,October 5 1971,6,Clemson University
44,Aaron Williams,PF,6-9,220,October 2 1971,5,Xavier University
43,Lorenzo Williams,PF,6-9,200,July 15 1969,6,Stetson University
