
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Dirk Nowitzki,26,78,78,3020,11.4,24.8,.459,1.6,3.9,.399,9.8,20.9,.470,10.5,12.1,.869,1.6,11.3,13.0,4.1,1.7,2.0,3.0,3.8,34.8,,118,100
2,Josh Howard,24,76,76,2446,8.0,16.8,.475,0.7,2.4,.296,7.3,14.4,.506,3.6,4.9,.733,3.6,6.7,10.2,2.3,2.5,1.0,2.6,4.5,20.3,,108,103
3,Jason Terry,27,80,57,2401,8.0,16.0,.501,2.2,5.3,.420,5.8,10.7,.540,3.1,3.7,.844,0.8,3.2,4.1,9.3,2.4,0.3,3.2,3.8,21.4,,120,107
4,Michael Finley,31,64,64,2358,8.5,19.9,.427,2.5,6.3,.407,6.0,13.7,.436,2.5,3.0,.831,1.0,4.8,5.8,3.7,1.1,0.4,1.3,2.7,22.0,,111,108
5,Jerry Stackhouse,30,56,7,1617,8.8,21.2,.414,1.0,3.8,.267,7.7,17.4,.446,8.1,9.5,.849,1.2,4.6,5.9,4.1,1.7,0.3,3.4,3.3,26.7,,106,107
6,Erick Dampier,29,59,56,1609,6.5,11.8,.550,0.0,0.1,.000,6.5,11.7,.555,4.4,7.3,.605,5.9,10.2,16.1,1.6,0.5,2.6,3.3,6.6,17.4,,111,103
7,Marquis Daniels,24,60,17,1412,8.1,18.5,.437,0.3,1.3,.200,7.8,17.2,.454,3.6,4.9,.737,3.2,4.7,7.9,4.7,3.0,0.5,3.2,4.5,20.0,,101,104
8,Alan Henderson,32,78,10,1203,5.0,9.5,.527,0.0,0.1,.000,5.0,9.4,.532,1.8,3.3,.539,7.1,7.9,15.0,0.9,1.2,1.6,2.1,6.4,11.7,,114,104
9,Devin Harris,21,76,19,1173,6.9,16.2,.429,1.9,5.8,.336,5.0,10.4,.481,3.4,4.5,.757,1.2,3.3,4.5,7.5,3.4,0.8,3.6,6.1,19.2,,106,104
10,Shawn Bradley,32,77,14,885,4.9,10.9,.452,0.0,0.0,,4.9,10.9,.452,2.5,3.7,.683,4.1,8.4,12.5,0.9,1.5,3.7,1.9,9.0,12.3,,104,101
11,Keith Van Horn,29,29,3,684,9.8,21.1,.462,1.8,4.8,.375,7.9,16.3,.488,5.4,7.0,.783,2.6,7.2,9.8,2.6,1.1,0.8,2.6,6.7,26.8,,112,106
12,Darrell Armstrong,36,52,7,576,3.2,10.6,.305,1.0,3.7,.268,2.2,6.9,.325,3.5,4.2,.830,1.7,4.3,6.0,10.2,2.7,0.5,3.5,5.6,11.0,,100,105
13,Calvin Booth,28,34,1,262,6.7,15.6,.430,0.0,0.2,.000,6.7,15.4,.436,2.8,3.2,.875,3.2,8.3,11.5,0.8,2.2,3.2,1.6,10.9,16.2,,102,100
14,Didier Ilunga-Mbenga,24,15,1,58,5.4,12.5,.429,0.0,0.0,,5.4,12.5,.429,2.7,3.6,.750,2.7,4.5,7.1,0.0,0.0,4.5,4.5,11.6,13.4,,81,106
15,Dan Dickau,26,4,0,16,3.2,25.9,.125,3.2,9.7,.333,0.0,16.2,.000,6.5,9.7,.667,0.0,3.2,3.2,3.2,0.0,0.0,3.2,3.2,16.2,,62,112
16,Pavel Podkolzin,20,5,0,10,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.2,10.4,.500,0.0,10.4,10.4,0.0,0.0,0.0,10.4,20.7,5.2,,34,105
