
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Wesley Matthews,25,66,53,2228,7.4,18.0,.412,3.0,8.0,.383,4.4,10.1,.434,3.5,4.0,.860,1.3,4.0,5.3,2.7,2.3,0.4,1.7,3.5,21.4,,110,108
2,LaMarcus Aldridge,26,55,55,1994,12.7,24.9,.512,0.1,0.3,.182,12.7,24.6,.516,5.9,7.2,.814,4.0,7.7,11.7,3.5,1.3,1.2,2.9,4.0,31.4,,113,106
3,Raymond Felton,27,60,56,1906,7.2,17.7,.407,1.7,5.6,.305,5.5,12.1,.453,2.8,3.4,.806,0.7,3.4,4.1,10.8,2.2,0.3,4.7,3.4,18.9,,99,109
4,Nicolas Batum,23,59,34,1791,8.5,18.8,.451,3.1,8.1,.391,5.3,10.8,.496,3.9,4.7,.836,2.4,5.6,8.0,2.5,1.7,1.8,2.6,3.1,24.0,,112,107
5,Jamal Crawford,31,60,6,1613,9.2,24.0,.384,2.6,8.5,.308,6.6,15.6,.426,6.2,6.7,.927,0.5,3.3,3.8,6.2,1.8,0.5,3.6,2.4,27.3,,102,109
6,Gerald Wallace,29,42,42,1503,7.1,15.1,.472,0.9,3.4,.265,6.2,11.6,.533,4.4,5.6,.776,2.2,7.5,9.7,4.0,2.2,0.9,2.9,3.7,19.5,,108,105
7,Marcus Camby,37,40,40,894,3.9,9.5,.416,0.0,0.0,,3.9,9.5,.416,1.1,2.2,.474,6.2,14.7,20.8,4.4,1.9,3.3,2.8,5.2,8.9,,100,98
8,Kurt Thomas,39,53,3,803,4.8,10.3,.465,0.0,0.0,,4.8,10.3,.465,0.9,1.3,.700,2.6,9.8,12.3,3.0,1.6,2.0,2.0,8.1,10.5,,99,104
9,J.J. Hickson,23,19,10,600,10.4,19.2,.543,0.0,0.1,.000,10.4,19.1,.546,4.3,6.7,.645,5.8,8.1,13.9,2.0,1.1,1.6,2.7,3.6,25.2,,113,106
10,Nolan Smith,23,44,4,541,6.5,17.5,.372,1.3,4.4,.289,5.3,13.1,.400,1.9,2.7,.714,1.7,3.8,5.4,6.0,1.8,0.3,4.1,5.3,16.2,,88,109
11,Luke Babbitt,22,40,4,537,7.0,17.0,.410,4.2,9.8,.430,2.7,7.2,.384,1.7,2.0,.850,1.6,7.7,9.3,1.6,1.0,0.4,2.6,4.5,19.8,,103,108
12,Craig Smith,28,47,0,464,6.7,13.3,.504,0.0,0.1,.000,6.7,13.2,.509,4.3,6.0,.717,3.7,8.7,12.5,2.2,1.8,0.6,2.7,6.2,17.7,,109,105
13,Joel Przybilla,32,27,19,449,2.6,5.6,.458,0.0,0.0,,2.6,5.6,.458,1.3,2.1,.611,3.4,12.8,16.2,0.7,0.5,1.9,2.6,7.7,6.4,,89,104
14,Jonny Flynn,22,18,1,281,6.4,16.9,.378,1.5,4.7,.320,4.9,12.2,.400,3.4,4.7,.720,1.3,4.5,5.8,12.7,0.6,0.2,5.1,2.8,17.6,,98,111
15,Elliot Williams,22,24,0,149,13.1,26.1,.500,2.8,9.5,.296,10.2,16.6,.617,2.1,6.4,.333,2.5,4.2,6.7,2.1,2.1,1.1,1.8,6.4,31.1,,106,107
16,Hasheem Thabeet,24,15,3,116,3.6,8.2,.444,0.0,0.0,,3.6,8.2,.444,5.9,9.1,.650,6.8,9.1,15.9,0.0,0.5,3.6,3.6,6.8,13.2,,103,105
17,Chris Johnson,26,20,0,93,6.2,13.0,.478,0.0,0.0,,6.2,13.0,.478,5.7,6.8,.833,4.5,5.7,10.2,0.6,0.6,4.5,4.0,11.3,18.1,,103,106
18,Armon Johnson,22,1,0,5,10.5,10.5,1.000,0.0,0.0,,10.5,10.5,1.000,0.0,0.0,,0.0,10.5,10.5,0.0,10.5,0.0,10.5,0.0,21.0,,73,86
