
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Tom Gugliotta,24,78,2795,17.9,.514,.128,.268,7.8,23.0,15.2,16.0,3.1,1.1,16.0,23.7,,1.1,2.7,3.8,.066,,0.7,1.5,2.1,2.9
2,Don MacLean,24,75,2487,17.8,.566,.020,.386,6.5,15.7,11.0,10.7,0.9,0.6,11.2,23.4,,5.3,0.3,5.6,.108,,1.2,-2.2,-1.0,0.6
3,Michael Adams,31,70,2337,14.2,.520,.274,.387,1.8,7.4,4.6,29.8,2.1,0.2,17.0,18.1,,2.9,0.2,3.1,.063,,0.9,-2.5,-1.6,0.2
4,Rex Chapman,26,60,2025,16.9,.572,.191,.238,3.2,5.2,4.2,15.3,1.5,0.2,10.9,22.7,,4.2,-0.3,3.9,.092,,2.7,-3.3,-0.5,0.7
5,Calbert Cheaney,22,65,1604,14.0,.508,.033,.231,6.3,7.6,6.9,12.9,2.0,0.4,12.3,23.4,,1.0,0.2,1.2,.035,,-0.5,-2.3,-2.8,-0.3
6,Kevin Duckworth,29,69,1485,8.2,.457,.000,.299,8.0,17.8,12.8,5.5,1.2,1.5,16.8,17.3,,-1.1,0.6,-0.5,-0.017,,-4.5,-1.1,-5.7,-1.4
7,Kenny Walker,29,73,1397,10.7,.533,.011,.456,9.7,14.6,12.1,3.3,0.9,2.6,11.8,11.5,,1.5,0.4,1.9,.065,,-2.0,-0.6,-2.6,-0.2
8,Mitchell Butler,23,75,1321,13.0,.521,.012,.431,9.2,10.7,10.0,8.9,2.0,0.9,14.9,19.0,,0.7,0.4,1.1,.040,,-1.2,-1.3,-2.5,-0.2
9,Pervis Ellison,26,47,1178,10.7,.514,.010,.332,7.5,16.7,12.0,8.6,1.1,2.7,17.9,14.9,,0.3,0.5,0.7,.030,,-2.6,0.4,-2.1,0.0
10,Brent Price,25,65,1035,13.2,.549,.460,.267,3.4,6.8,5.1,30.5,2.7,0.1,24.6,20.0,,0.5,0.2,0.7,.033,,0.4,-3.1,-2.6,-0.2
11,Doug Overton,24,61,749,8.4,.456,.051,.241,2.9,8.0,5.4,17.7,1.4,0.1,18.4,16.8,,-0.4,0.0,-0.4,-0.028,,-4.1,-2.8,-6.9,-0.9
12,Gheorghe Muresan,22,54,650,17.4,.571,.000,.302,11.7,23.1,17.3,4.5,2.2,4.6,16.9,21.2,,0.6,0.7,1.3,.094,,-2.1,0.0,-2.2,0.0
13,Marty Conlon,26,14,201,11.8,.559,.018,.268,10.9,18.4,14.5,4.5,1.0,0.3,13.8,15.5,,0.3,0.1,0.3,.073,,-1.8,-2.7,-4.5,-0.1
14,Ron Anderson,35,10,180,10.2,.543,.326,.256,5.1,12.6,8.8,8.7,0.8,0.3,15.8,13.6,,0.1,0.0,0.1,.033,,-1.6,-2.3,-3.9,-0.1
15,Gerald Paddio,28,8,74,11.8,.393,.031,.438,7.8,9.7,8.7,14.3,2.0,0.0,5.0,23.3,,0.0,0.0,0.0,-0.008,,-2.8,-3.3,-6.2,-0.1
16,Andrew Gaze,28,7,70,10.5,.615,.471,.118,1.6,10.2,5.8,10.3,1.4,0.9,14.4,12.8,,0.1,0.0,0.1,.074,,-0.7,-2.3,-3.0,0.0
17,LaBradford Smith,24,7,48,25.5,.578,.000,1.111,12.0,7.4,9.7,16.2,3.1,1.3,3.6,24.9,,0.3,0.0,0.3,.283,,5.6,-2.0,3.6,0.1
18,Larry Stewart,25,3,35,13.6,.524,.000,1.250,3.3,20.4,11.7,7.9,2.9,1.8,13.9,17.7,,0.0,0.0,0.1,.083,,-3.7,-0.1,-3.8,0.0
19,Tito Horford,28,3,28,1.8,.000,.000,.000,4.1,8.5,6.3,0.0,1.8,6.7,33.3,4.6,,-0.1,0.0,0.0,-0.073,,-9.1,3.1,-6.1,0.0
20,Manute Bol,31,2,6,10.7,,,,0.0,19.9,9.7,20.6,0.0,10.4,,0.0,,0.0,0.0,0.0,.104,,-6.2,5.5,-0.7,0.0
