
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Mike Miller,26,70,69,2740,8.7,18.9,.460,3.8,9.3,.406,4.9,9.6,.514,3.0,3.8,.793,1.0,6.1,7.1,5.6,1.0,0.3,3.3,2.6,24.2,,111,114
2,Hakim Warrick,24,82,43,2152,8.9,17.0,.524,0.0,0.2,.000,8.9,16.8,.530,7.1,9.2,.771,3.1,6.9,10.0,1.8,1.0,0.7,3.8,5.5,24.9,,109,113
3,Pau Gasol,26,59,59,2133,11.1,20.6,.538,0.1,0.3,.273,11.0,20.4,.542,7.2,9.6,.748,3.6,10.4,14.0,4.8,0.7,3.0,3.9,3.3,29.5,,115,109
4,Rudy Gay,20,78,43,2103,7.8,18.5,.422,1.3,3.5,.364,6.6,15.0,.436,3.7,5.1,.727,2.3,6.2,8.5,2.4,1.7,1.8,3.4,4.7,20.6,,96,111
5,Chucky Atkins,32,75,23,2064,7.7,17.8,.434,2.9,7.6,.379,4.8,10.2,.474,6.3,7.7,.810,0.4,3.0,3.5,8.6,1.2,0.1,3.2,3.4,24.5,,117,116
6,Dahntay Jones,26,78,25,1671,6.8,14.1,.477,0.2,0.4,.417,6.6,13.8,.479,4.2,5.3,.793,1.4,3.3,4.7,2.1,1.2,0.7,2.8,5.9,17.9,,102,115
7,Damon Stoudamire,33,62,51,1501,5.8,14.9,.391,2.0,6.0,.337,3.8,9.0,.427,2.3,2.8,.795,1.1,3.7,4.7,10.2,1.6,0.1,3.5,3.2,16.0,,104,115
8,Stromile Swift,27,54,18,1029,8.0,17.2,.465,0.0,0.2,.000,8.0,17.0,.472,4.8,6.7,.724,4.2,8.2,12.5,0.8,1.5,3.1,3.4,7.3,20.9,,100,109
9,Lawrence Roberts,24,54,18,969,5.0,11.0,.452,0.0,0.1,.000,5.0,10.9,.456,5.0,6.9,.725,5.3,8.5,13.8,1.6,1.9,0.7,1.9,7.0,15.0,,114,110
10,Tarence Kinsey,22,48,12,967,7.4,16.1,.457,0.7,2.4,.283,6.7,13.7,.488,4.1,5.2,.796,1.5,3.6,5.1,2.2,2.8,0.1,2.4,3.0,19.6,,104,112
11,Alexander Johnson,23,59,19,753,6.2,11.5,.538,0.0,0.0,,6.2,11.5,.538,5.3,8.0,.661,3.4,8.9,12.3,1.2,1.7,2.4,3.2,9.3,17.7,,107,108
12,Eddie Jones,35,29,14,561,5.2,13.8,.377,2.0,6.8,.297,3.2,7.0,.455,2.3,3.1,.735,1.3,4.3,5.6,3.0,2.0,0.2,2.1,4.9,14.7,,99,113
13,Junior Harrington,26,29,8,543,5.4,12.9,.416,0.7,2.5,.269,4.7,10.5,.450,2.9,4.3,.674,1.1,5.3,6.4,8.4,2.0,0.5,4.9,7.5,14.4,,92,112
14,Brian Cardinal,29,28,1,313,6.9,13.9,.494,2.9,7.2,.409,3.9,6.7,.585,4.1,4.4,.926,2.1,7.5,9.7,5.1,3.6,0.2,3.8,6.9,20.8,,118,108
15,Jake Tsakalidis,27,23,7,258,4.0,9.9,.400,0.0,0.0,,4.0,9.9,.400,2.8,4.8,.583,4.8,8.0,12.7,0.4,1.4,2.2,4.2,6.8,10.7,,82,110
16,Kyle Lowry,20,10,0,175,4.1,11.1,.368,0.9,2.3,.375,3.2,8.8,.367,7.3,8.2,.893,3.5,5.6,9.1,9.4,4.1,0.3,3.5,5.9,16.4,,118,108
17,Scott Padgett,30,7,0,33,1.6,10.9,.143,0.0,6.2,.000,1.6,4.7,.333,0.0,3.1,.000,7.8,6.2,14.0,0.0,1.6,0.0,1.6,3.1,3.1,,59,113
18,Will Conroy,24,3,0,17,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,,215,119
