
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Channing Frye,27,77,64,2541,5.1,11.7,.432,2.4,6.2,.390,2.6,5.5,.479,1.3,1.5,.832,0.9,6.3,7.3,1.4,0.7,1.1,1.0,3.9,13.8
2,Steve Nash,36,75,75,2497,5.8,11.7,.492,1.2,3.0,.395,4.6,8.7,.525,3.3,3.6,.912,0.6,3.2,3.7,12.3,0.7,0.1,3.8,1.3,15.9
3,Grant Hill,38,80,80,2409,6.0,12.3,.484,0.7,1.7,.395,5.3,10.6,.498,3.2,3.8,.829,1.2,3.9,5.1,3.0,1.0,0.5,2.0,2.7,15.8
4,Jared Dudley,25,82,15,2140,5.0,10.6,.477,1.8,4.3,.415,3.3,6.3,.519,2.7,3.7,.743,1.9,3.5,5.3,1.8,1.5,0.3,1.3,2.3,14.6
5,Marcin Gortat,26,55,12,1636,6.5,11.5,.563,0.0,0.1,.250,6.4,11.4,.566,2.8,3.9,.731,2.4,8.9,11.3,1.2,0.6,1.5,1.4,3.0,15.8
6,Hakim Warrick,28,80,6,1416,5.8,11.3,.511,0.0,0.3,.091,5.8,11.1,.522,5.4,7.5,.721,2.2,5.3,7.5,1.8,0.8,0.2,2.0,2.5,17.0
7,Vince Carter,34,51,41,1387,6.9,16.2,.422,2.3,6.3,.366,4.5,9.9,.458,1.9,2.5,.735,1.1,3.7,4.8,2.1,1.2,0.4,1.4,3.2,17.9
8,Robin Lopez,22,67,56,991,6.5,13.0,.501,0.0,0.0,,6.5,13.0,.501,2.7,3.6,.740,3.0,4.9,7.8,0.3,0.7,1.6,1.7,5.2,15.7
9,Josh Childress,27,54,3,894,4.9,8.6,.565,0.0,0.6,.063,4.8,8.0,.606,1.2,2.4,.492,2.8,3.5,6.2,1.7,1.3,0.9,1.8,2.7,11.0
10,Goran Dragic,24,48,2,856,5.6,13.3,.421,1.2,4.2,.277,4.4,9.0,.488,2.5,4.1,.608,1.0,2.6,3.6,6.3,1.5,0.3,4.0,3.8,14.8
11,Jason Richardson,30,25,25,796,8.3,17.6,.470,2.8,6.7,.419,5.5,10.9,.502,2.5,3.3,.764,1.5,3.5,5.0,1.6,1.2,0.1,1.4,2.1,21.8
12,Mickael Pietrus,28,38,4,689,5.1,13.1,.392,2.7,7.8,.342,2.5,5.3,.465,1.9,2.7,.706,0.5,3.5,4.0,1.2,1.0,0.9,1.3,3.4,14.8
13,Hedo Turkoglu,31,25,16,630,4.9,11.0,.440,2.3,5.5,.423,2.5,5.5,.458,1.5,2.1,.722,1.1,4.6,5.7,3.3,1.0,0.8,1.8,4.4,13.5
14,Aaron Brooks,26,25,5,473,6.5,15.2,.430,1.7,5.1,.328,4.9,10.1,.481,3.5,4.3,.807,0.7,1.4,2.1,7.9,1.0,0.1,3.3,3.5,18.3
15,Zabian Dowdell,26,24,0,292,6.3,15.4,.408,0.4,1.2,.300,5.9,14.2,.417,2.0,2.1,.941,0.6,1.8,2.5,6.3,2.5,0.2,3.6,3.7,14.9
16,Earl Barron,29,12,6,183,2.4,10.0,.235,0.0,0.0,,2.4,10.0,.235,2.4,3.9,.600,3.1,4.7,7.9,0.8,1.2,0.8,2.2,6.3,7.1
17,Garret Siler,24,21,0,101,6.1,11.0,.548,0.0,0.0,,6.1,11.0,.548,3.9,7.8,.500,5.7,4.3,10.0,1.1,0.4,1.4,3.6,7.1,16.0
18,Earl Clark,23,9,0,72,6.0,15.5,.387,0.0,0.0,,6.0,15.5,.387,2.5,5.0,.500,2.0,6.5,8.5,2.0,0.5,1.5,1.0,3.0,14.5
19,Gani Lawal,22,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
