
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,John Wall,20,69,64,2606,7.8,19.1,.409,0.7,2.3,.296,7.1,16.8,.425,5.9,7.7,.766,0.7,5.5,6.2,11.3,2.4,0.7,5.1,3.4,22.2,,100,110
2,JaVale McGee,23,79,75,2193,7.7,14.1,.550,0.0,0.1,.000,7.7,14.0,.552,3.1,5.4,.583,5.2,9.6,14.8,0.9,1.0,4.5,2.4,5.4,18.6,,111,106
3,Andray Blatche,24,64,63,2172,10.0,22.5,.445,0.1,0.4,.222,9.9,22.1,.449,5.2,6.7,.777,4.3,8.1,12.4,3.4,2.3,1.2,4.1,4.3,25.3,,100,108
4,Nick Young,25,64,40,2034,10.4,23.5,.441,2.6,6.8,.387,7.7,16.7,.462,4.7,5.7,.816,0.7,3.7,4.4,1.9,1.1,0.4,2.3,3.6,28.0,,107,114
5,Kirk Hinrich,30,48,29,1471,6.9,15.2,.452,1.5,3.9,.384,5.4,11.3,.475,3.2,3.7,.876,0.5,4.0,4.5,7.3,1.9,0.3,2.9,4.1,18.5,,109,112
6,Yi Jianlian,23,63,11,1112,6.7,16.0,.418,0.1,0.6,.231,6.5,15.4,.425,2.9,4.2,.681,3.6,7.8,11.4,1.2,1.2,1.5,2.3,5.3,16.3,,95,110
7,Al Thornton,27,49,23,1069,7.4,15.6,.471,0.2,1.2,.160,7.2,14.5,.497,3.9,5.1,.757,2.2,5.3,7.5,2.4,1.3,0.4,2.1,4.9,18.8,,107,112
8,Trevor Booker,23,65,14,1063,6.7,12.2,.549,0.0,0.0,.000,6.7,12.1,.552,3.3,4.9,.673,4.7,7.4,12.1,1.7,1.4,2.0,1.8,5.5,16.7,,118,109
9,Rashard Lewis,31,32,27,1014,7.0,15.7,.446,2.2,6.3,.347,4.8,9.5,.511,2.2,2.6,.843,2.4,6.9,9.3,3.2,1.5,1.0,2.6,4.8,18.4,,107,110
10,Jordan Crawford,22,26,18,867,9.7,25.0,.390,1.4,6.0,.238,8.3,19.0,.438,4.1,4.6,.885,1.3,3.2,4.5,6.0,2.1,0.2,4.0,3.0,25.0,,94,113
11,Gilbert Arenas,29,21,14,726,9.2,23.3,.394,3.3,10.2,.324,5.8,13.0,.449,3.9,4.7,.836,0.4,4.5,4.9,8.2,2.1,0.8,5.0,5.4,25.6,,98,111
12,Maurice Evans,32,26,12,712,7.0,16.0,.439,1.9,5.6,.346,5.1,10.4,.490,2.0,2.2,.933,2.1,3.1,5.2,1.1,1.3,0.6,1.3,4.0,18.0,,110,114
13,Kevin Seraphin,21,58,1,635,5.3,11.8,.449,0.0,0.0,,5.3,11.8,.449,1.8,2.5,.710,6.4,5.8,12.2,0.8,1.4,2.3,3.4,10.2,12.4,,95,110
14,Cartier Martin,26,52,1,542,6.7,17.2,.390,3.7,9.3,.394,3.0,7.8,.386,2.6,3.8,.700,1.9,5.1,7.0,1.7,1.7,0.6,1.5,4.9,19.7,,109,112
15,Hilton Armstrong,26,41,2,412,3.8,7.9,.484,0.1,0.4,.333,3.7,7.6,.492,1.7,2.9,.609,4.8,9.3,14.2,1.2,1.9,2.0,3.1,9.3,9.6,,96,107
16,Josh Howard,30,18,10,409,7.3,20.3,.358,0.9,3.6,.241,6.4,16.6,.383,3.6,5.9,.617,2.3,7.0,9.3,3.0,1.6,0.6,2.5,4.3,19.0,,89,111
17,Othyus Jeffers,25,16,1,314,4.9,10.1,.484,0.2,0.7,.250,4.7,9.4,.500,4.9,7.5,.652,4.1,6.5,10.6,3.1,2.8,0.0,2.1,5.1,14.8,,114,109
18,Mustafa Shakur,26,22,0,159,6.8,19.0,.356,0.3,3.2,.100,6.4,15.8,.408,2.6,4.8,.533,2.3,4.8,7.1,8.0,1.6,1.0,5.8,4.8,16.4,,79,112
19,Alonzo Gee,23,11,5,127,4.8,10.9,.444,0.0,0.8,.000,4.8,10.1,.480,3.2,4.8,.667,4.4,4.4,8.9,2.0,2.8,0.0,3.2,4.0,12.9,,97,110
20,Larry Owens,28,5,0,112,5.5,11.9,.462,2.3,4.6,.500,3.2,7.3,.438,0.9,2.3,.400,0.5,4.6,5.0,3.2,3.2,2.3,2.3,6.4,14.2,,102,107
21,Hamady N'Diaye,24,16,0,80,2.6,3.2,.800,0.0,0.0,,2.6,3.2,.800,3.8,7.7,.500,1.3,3.2,4.5,0.0,1.3,3.2,1.9,11.5,9.0,,107,111
22,Lester Hudson,26,11,0,73,4.2,16.8,.250,2.8,10.5,.267,1.4,6.3,.222,1.4,2.8,.500,0.7,2.8,3.5,11.9,2.8,0.7,4.9,7.0,12.6,,81,111
23,Mike Bibby,32,2,0,29,1.8,15.9,.111,0.0,7.1,.000,1.8,8.8,.200,0.0,0.0,,0.0,5.3,5.3,14.1,1.8,0.0,1.8,5.3,3.5,,60,112
