
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kerry Kittles,23,77,76,2814,6.5,14.8,.440,1.4,3.4,.418,5.1,11.4,.447,2.6,3.2,.808,1.7,2.9,4.6,2.3,1.7,0.5,1.4,1.9,17.0
2,Kendall Gill,29,81,81,2733,5.5,12.8,.429,0.3,1.3,.257,5.2,11.5,.449,3.0,4.3,.688,1.5,3.7,5.2,2.6,2.1,0.8,1.6,3.5,14.3
3,Sam Cassell,28,75,72,2606,7.0,16.0,.441,0.2,1.1,.188,6.8,14.9,.460,6.0,7.0,.860,1.0,2.1,3.1,8.3,1.7,0.3,3.7,3.6,20.3
4,Jayson Williams,29,65,65,2343,4.9,9.9,.498,0.0,0.1,.000,4.9,9.8,.501,3.0,4.5,.666,6.8,6.8,13.6,1.0,0.7,0.8,1.5,3.6,12.9
5,Keith Van Horn,22,62,62,2325,6.9,16.2,.426,1.1,3.5,.308,5.8,12.7,.458,4.0,4.7,.846,2.2,4.1,6.3,1.6,1.0,0.4,2.5,3.3,18.9
6,Sherman Douglas,31,80,11,1699,5.4,10.9,.495,0.3,1.0,.304,5.1,9.9,.514,2.4,3.6,.669,1.1,1.8,2.9,6.8,1.2,0.1,2.3,3.3,13.5
7,Chris Gatling,30,57,16,1359,6.6,14.4,.455,0.0,0.1,.250,6.5,14.3,.457,4.2,7.0,.600,3.1,5.7,8.8,1.4,1.4,0.8,2.6,4.0,17.4
8,Michael Cage,36,79,17,1201,1.3,2.5,.512,0.0,0.0,.000,1.3,2.5,.518,0.6,1.1,.556,3.4,5.8,9.2,1.0,1.3,1.3,0.7,3.1,3.2
9,David Benoit,29,53,0,799,4.6,12.1,.379,1.8,5.4,.345,2.7,6.8,.407,1.7,2.0,.841,1.9,4.5,6.4,0.8,1.2,0.7,1.8,5.4,12.7
10,Lucious Harris,27,50,0,671,3.7,9.5,.390,0.6,2.1,.308,3.1,7.4,.413,2.2,3.0,.745,1.1,1.7,2.8,2.3,2.3,0.3,1.1,4.1,10.2
11,Kevin Edwards,32,27,5,352,3.8,10.8,.349,0.4,1.1,.364,3.4,9.7,.347,1.3,1.5,.867,1.1,2.4,3.5,2.7,2.1,0.0,2.0,2.0,9.3
12,Brian Evans,24,28,1,332,5.0,11.5,.434,1.8,4.6,.405,3.1,6.9,.453,0.7,1.0,.667,2.0,3.7,5.6,2.6,0.8,0.5,1.5,4.8,12.5
13,Xavier McDaniel,34,20,0,180,2.0,6.0,.333,0.0,0.0,,2.0,6.0,.333,1.0,1.6,.625,2.4,3.8,6.2,1.8,0.6,0.4,1.6,4.6,5.0
14,David Vaughn,24,15,2,161,4.2,7.4,.576,0.0,0.0,,4.2,7.4,.576,1.3,2.0,.667,4.2,6.7,11.0,0.4,1.1,0.9,2.0,7.6,9.8
15,Rony Seikaly,32,9,2,152,3.1,9.7,.317,0.0,0.0,,3.1,9.7,.317,3.8,6.4,.593,3.8,4.7,8.5,1.9,0.7,0.9,2.8,6.4,9.9
16,Yinka Dare,25,10,0,60,2.4,10.8,.222,0.0,0.0,,2.4,10.8,.222,2.4,4.8,.500,6.0,4.2,10.2,0.6,0.0,1.2,1.2,5.4,7.2
17,Jack Haley,34,16,0,51,3.5,12.7,.278,0.0,0.7,.000,3.5,12.0,.294,8.5,14.8,.571,3.5,7.1,10.6,0.0,0.0,0.7,2.8,6.4,15.5
18,Don MacLean,28,9,0,42,0.9,8.6,.100,0.9,1.7,.500,0.0,6.9,.000,0.0,0.0,,2.6,1.7,4.3,0.0,0.0,0.0,1.7,6.0,2.6
