
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Vince Carter,23,82,82,3126,9.1,19.5,.465,1.1,2.7,.403,8.0,16.8,.475,5.0,6.3,.791,1.7,3.8,5.5,3.7,1.3,1.1,2.0,3.0,24.3
2,Antonio Davis,31,79,78,2479,4.5,10.3,.440,0.0,0.0,,4.5,10.3,.440,4.1,5.4,.765,3.4,6.7,10.1,1.5,0.6,1.5,1.8,3.9,13.2
3,Tracy McGrady,20,79,34,2462,6.7,14.9,.451,0.3,1.0,.277,6.4,13.9,.463,4.1,5.7,.707,2.7,4.6,7.3,3.8,1.3,2.2,2.3,2.9,17.7
4,Charles Oakley,36,80,80,2431,3.5,8.3,.418,0.2,0.6,.341,3.3,7.7,.424,1.0,1.3,.776,1.7,6.3,8.0,3.7,1.5,0.7,2.3,4.4,8.1
5,Doug Christie,29,73,73,2264,4.9,12.1,.407,1.6,4.4,.360,3.4,7.8,.434,2.9,3.4,.843,1.0,3.5,4.5,5.1,1.6,0.7,2.3,2.7,14.4
6,Muggsy Bogues,35,80,5,1731,3.3,7.4,.439,0.4,1.1,.333,2.9,6.4,.456,1.6,1.8,.908,0.5,2.3,2.8,6.2,1.4,0.1,1.2,2.5,8.5
7,Kevin Willis,37,79,1,1679,5.1,12.2,.415,0.0,0.1,.333,5.0,12.1,.415,2.8,3.5,.799,4.3,6.0,10.3,1.1,0.8,1.0,2.1,5.5,13.0
8,Dell Curry,35,67,9,1095,6.4,14.9,.427,3.1,8.0,.393,3.3,7.0,.467,0.8,1.1,.750,0.4,2.9,3.3,2.9,1.1,0.3,1.3,2.2,16.7
9,Alvin Williams,25,55,28,779,5.3,13.3,.397,0.7,2.5,.291,4.5,10.7,.422,2.2,3.0,.738,1.2,2.7,3.9,5.8,1.6,0.5,2.2,3.6,13.5
10,Dee Brown,31,38,12,673,5.0,13.8,.360,3.6,10.0,.358,1.4,3.8,.366,0.6,0.9,.688,0.5,2.4,2.9,4.6,1.3,0.3,2.1,3.3,14.1
11,John Thomas,24,55,6,477,3.7,8.1,.458,0.0,0.1,.000,3.7,8.0,.462,1.2,3.1,.390,2.8,2.9,5.7,0.7,0.9,1.1,1.1,8.0,8.6
12,Michael Stewart,24,42,1,389,1.9,4.9,.377,0.0,0.0,,1.9,4.9,.377,1.7,3.0,.563,3.1,5.6,8.7,0.6,0.5,1.8,1.6,7.5,5.4
13,Haywoode Workman,34,13,1,102,2.8,9.9,.286,1.1,4.9,.214,1.8,4.9,.357,0.4,0.7,.500,0.0,3.2,3.2,6.0,3.2,0.0,1.4,4.9,7.1
14,Antonio Lang,27,7,0,32,0.0,5.6,.000,0.0,0.0,,0.0,5.6,.000,3.4,4.5,.750,0.0,5.6,5.6,1.1,4.5,1.1,2.3,7.9,3.4
15,Aleksandar Radojevic,23,3,0,24,3.0,10.5,.286,0.0,0.0,,3.0,10.5,.286,4.5,9.0,.500,3.0,9.0,12.0,1.5,3.0,1.5,7.5,7.5,10.5
16,Sean Marks,24,5,0,12,6.0,18.0,.333,0.0,3.0,.000,6.0,15.0,.400,12.0,12.0,1.000,0.0,6.0,6.0,0.0,3.0,3.0,9.0,9.0,24.0
