
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Monta Ellis,21,77,53,2638,6.6,13.8,.475,0.5,2.0,.273,6.0,11.8,.509,3.7,4.9,.763,0.8,2.5,3.3,4.4,1.8,0.3,3.0,2.9,17.4
2,Andris Biedrins,20,82,63,2382,5.3,8.8,.599,0.0,0.0,,5.3,8.8,.599,1.3,2.5,.521,3.8,7.7,11.5,1.3,1.0,2.1,1.8,4.6,11.8
3,Baron Davis,27,63,62,2221,7.3,16.7,.439,1.4,4.5,.304,5.9,12.2,.489,4.5,6.0,.745,0.8,3.6,4.5,8.3,2.2,0.5,3.1,2.9,20.5
4,Mickael Pietrus,24,72,38,1937,5.3,10.9,.488,1.7,4.5,.388,3.6,6.4,.558,2.5,3.9,.648,1.5,4.6,6.1,1.2,0.9,1.0,2.0,4.1,14.9
5,Matt Barnes,26,76,23,1813,5.5,12.5,.438,2.1,5.8,.366,3.4,6.7,.500,1.8,2.4,.732,1.8,5.1,6.9,3.1,1.4,0.8,2.1,3.7,14.8
6,Jason Richardson,26,51,49,1675,6.6,15.8,.417,2.4,6.5,.365,4.2,9.3,.453,2.0,3.0,.657,1.5,4.0,5.6,3.7,1.2,0.7,1.8,2.8,17.5
7,Al Harrington,26,42,42,1355,7.2,15.8,.456,1.9,4.6,.417,5.3,11.2,.473,2.6,3.7,.681,2.1,5.0,7.2,2.6,1.1,0.4,2.1,4.1,18.9
8,Stephen Jackson,28,38,37,1293,6.4,14.3,.446,1.6,4.8,.341,4.7,9.5,.499,3.4,4.3,.804,1.2,2.3,3.5,4.8,1.4,0.4,2.8,3.1,17.8
9,Mike Dunleavy,26,39,6,1051,5.7,12.7,.449,1.2,3.6,.346,4.5,9.1,.489,2.7,3.5,.772,1.4,5.0,6.4,4.0,1.3,0.4,2.4,2.8,15.3
10,Kelenna Azubuike,23,41,9,669,5.3,11.8,.445,1.8,4.3,.430,3.4,7.6,.454,3.3,4.2,.782,1.4,3.7,5.1,1.5,1.2,0.5,2.1,2.6,15.7
11,Troy Murphy,26,26,17,667,4.4,9.7,.450,1.2,3.2,.373,3.2,6.5,.488,2.5,3.6,.712,2.0,6.5,8.5,3.2,1.1,0.9,1.6,3.4,12.5
12,Adonal Foyle,31,48,6,475,3.6,6.4,.565,0.0,0.0,,3.6,6.4,.565,0.8,1.9,.440,3.9,5.7,9.5,1.4,0.8,3.8,1.7,4.6,8.1
13,Keith McLeod,27,26,2,379,3.9,10.0,.390,0.9,2.2,.391,3.0,7.8,.390,4.5,5.0,.887,0.3,1.7,2.0,4.3,1.6,0.3,2.2,2.0,13.1
14,Sarunas Jasikevicius,30,26,2,309,4.3,11.8,.366,1.4,5.1,.273,2.9,6.6,.439,3.1,3.6,.871,0.6,1.9,2.4,7.1,1.5,0.1,3.6,2.6,13.2
15,Josh Powell,24,30,0,289,5.1,9.7,.526,0.0,0.0,,5.1,9.7,.526,2.7,3.7,.733,2.1,6.5,8.6,2.2,0.6,1.5,3.0,5.4,13.0
16,Anthony Roberson,23,20,1,227,7.0,16.5,.423,3.3,8.7,.382,3.6,7.8,.469,0.3,0.5,.667,0.3,3.0,3.3,1.6,1.9,0.0,2.1,4.3,17.6
17,Ike Diogu,23,17,0,222,7.1,13.5,.530,0.0,0.0,,7.1,13.5,.530,5.7,7.1,.795,3.4,6.8,10.2,0.8,0.5,1.8,2.9,5.7,19.9
18,Patrick O'Bryant,20,16,0,119,3.0,9.7,.313,0.0,0.0,,3.0,9.7,.313,3.3,5.1,.647,2.1,4.2,6.4,2.7,1.8,2.4,2.4,7.9,9.4
19,Renaldo Major,24,1,0,27,2.7,13.3,.200,0.0,0.0,,2.7,13.3,.200,1.3,2.7,.500,0.0,2.7,2.7,0.0,2.7,0.0,1.3,5.3,6.7
20,Dajuan Wagner,23,1,0,7,5.1,5.1,1.000,5.1,5.1,1.000,0.0,0.0,,5.1,10.3,.500,0.0,0.0,0.0,5.1,0.0,0.0,5.1,5.1,20.6
