
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Stephon Marbury,27,82,3281,21.9,.575,.248,.420,1.8,7.1,4.4,36.0,2.0,0.1,13.1,24.8,,10.4,1.3,11.7,.171,,5.6,-2.2,3.4,4.4
2,Kurt Thomas,32,80,2855,14.1,.488,.004,.093,6.9,27.4,17.1,9.3,1.3,2.1,9.5,16.6,,1.8,3.3,5.2,.087,,-1.9,2.0,0.0,1.5
3,Jamal Crawford,24,70,2688,15.2,.521,.467,.197,1.4,7.5,4.4,19.2,1.8,0.5,11.0,22.8,,3.1,1.1,4.2,.075,,2.5,-1.8,0.8,1.9
4,Tim Thomas,27,71,1940,12.3,.536,.290,.241,2.7,11.7,7.2,9.7,1.1,0.7,12.5,21.3,,1.4,0.8,2.2,.054,,-0.5,-1.7,-2.2,-0.1
5,Nazr Mohammed,27,54,1519,17.0,.550,.002,.372,13.0,21.0,17.0,2.9,1.8,2.7,13.1,18.5,,2.1,1.7,3.8,.120,,-1.1,0.1,-1.0,0.4
6,Mike Sweetney,22,77,1509,16.4,.592,.002,.527,13.0,19.5,16.3,4.9,0.9,1.4,16.4,19.9,,2.7,1.1,3.8,.122,,-0.7,-1.5,-2.1,0.0
7,Trevor Ariza,19,80,1382,13.3,.503,.033,.447,7.5,13.1,10.3,9.8,2.7,1.0,13.6,17.8,,0.8,1.3,2.1,.073,,-1.6,0.7,-1.0,0.4
8,Jerome Williams,31,79,1211,13.2,.563,.021,.708,11.1,16.4,13.7,5.2,2.4,0.6,16.9,14.5,,1.5,1.1,2.6,.102,,-1.2,0.3,-0.9,0.3
9,Anfernee Hardaway,33,37,894,9.0,.480,.192,.177,2.5,9.3,5.8,13.2,1.7,0.3,15.1,16.9,,-0.2,0.4,0.2,.009,,-2.5,-0.8,-3.3,-0.3
10,Malik Rose,30,26,613,9.5,.511,.034,.500,6.5,15.4,10.9,4.7,1.3,0.9,17.8,19.2,,-0.1,0.4,0.3,.021,,-3.9,-1.1,-5.0,-0.5
11,Allan Houston,33,20,532,12.5,.529,.390,.210,0.9,4.2,2.5,13.4,0.8,0.3,8.6,21.0,,0.7,0.0,0.7,.064,,0.5,-4.0,-3.5,-0.2
12,Maurice Taylor,28,27,431,12.1,.509,.006,.279,7.0,18.4,12.7,5.7,1.4,1.4,15.2,21.6,,-0.1,0.3,0.2,.022,,-4.1,-1.3,-5.4,-0.4
13,Moochie Norris,31,32,321,6.8,.399,.129,.237,3.3,12.2,7.7,16.3,2.8,0.5,19.6,18.2,,-0.6,0.3,-0.3,-0.043,,-5.3,0.1,-5.2,-0.3
14,Jermaine Jackson,28,21,230,8.0,.542,.061,.394,1.5,10.3,5.9,15.5,1.6,0.3,20.5,9.7,,0.1,0.1,0.2,.046,,-3.2,-0.5,-3.7,-0.1
15,Vin Baker,33,24,191,2.7,.370,.026,.395,10.4,12.4,11.4,6.9,0.6,1.6,25.2,14.2,,-0.4,0.1,-0.3,-0.074,,-6.4,-0.5,-6.9,-0.2
16,Jamison Brewer,24,18,185,4.0,.363,.405,.351,3.8,10.2,7.0,9.4,2.3,0.4,23.3,13.7,,-0.4,0.1,-0.3,-0.074,,-5.5,0.0,-5.5,-0.2
17,Bruno Sundov,24,21,73,1.2,.330,.081,.054,9.6,11.3,10.5,4.6,1.5,2.1,13.7,27.4,,-0.3,0.0,-0.3,-0.174,,-9.7,-3.2,-12.9,-0.2
18,Shandon Anderson,31,1,20,-6.5,.000,.500,.000,5.8,0.0,2.9,0.0,0.0,0.0,33.3,6.8,,-0.1,0.0,-0.1,-0.172,,-8.9,-2.0,-10.9,0.0
19,Jackie Butler,19,3,5,90.3,1.025,.000,.500,0.0,0.0,0.0,0.0,10.6,0.0,17.0,53.7,,0.1,0.0,0.1,1.333,,24.8,-3.3,21.5,0.0
