
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kentavious Caldwell-Pope,21,82,82,2587,5.4,13.5,.401,2.1,6.2,.345,3.3,7.3,.449,1.5,2.2,.696,0.6,2.9,3.5,1.5,1.3,0.3,1.3,2.2,14.5
2,Andre Drummond,21,82,82,2502,7.1,13.8,.514,0.0,0.0,.000,7.1,13.8,.515,2.0,5.3,.389,6.3,9.6,15.9,0.8,1.1,2.2,1.7,4.1,16.3
3,Greg Monroe,24,69,57,2137,7.1,14.4,.496,0.0,0.0,,7.1,14.4,.496,4.2,5.7,.750,3.9,8.0,11.9,2.4,1.3,0.6,2.5,2.5,18.5
4,Caron Butler,34,78,21,1623,3.6,8.8,.407,1.8,4.9,.379,1.7,3.9,.441,1.2,1.4,.902,0.5,3.9,4.3,1.8,1.0,0.1,1.1,2.7,10.2
5,Jodie Meeks,27,60,0,1462,5.5,13.1,.416,1.8,5.2,.349,3.6,7.9,.460,3.6,3.9,.906,0.3,2.3,2.6,1.9,1.5,0.1,1.4,1.9,16.3
6,D.J. Augustin,27,54,13,1287,5.3,12.9,.410,1.4,4.2,.327,3.9,8.7,.450,4.1,4.7,.870,0.4,2.4,2.8,7.4,0.9,0.1,3.1,1.7,16.1
7,Kyle Singler,26,54,40,1287,3.9,9.8,.400,2.1,5.2,.406,1.8,4.6,.393,0.8,1.0,.806,0.6,3.2,3.9,1.9,0.9,0.4,1.2,2.7,10.8
8,Brandon Jennings,25,41,41,1173,6.7,16.7,.401,2.3,6.5,.360,4.4,10.2,.428,3.7,4.4,.839,0.6,2.5,3.2,8.3,1.4,0.1,2.8,2.0,19.4
9,Anthony Tolliver,29,52,11,1160,4.2,9.9,.423,2.5,7.1,.360,1.6,2.8,.582,1.6,2.0,.794,1.4,4.6,6.0,1.5,0.6,0.5,1.2,3.6,12.5
10,Josh Smith,29,28,28,896,6.1,15.7,.391,0.4,1.5,.243,5.8,14.2,.407,2.1,4.5,.468,2.1,6.0,8.1,5.3,1.5,1.9,2.9,3.3,14.7
11,Reggie Jackson,24,27,27,870,7.6,17.4,.436,1.2,3.4,.337,6.4,13.9,.460,3.4,4.3,.796,1.2,4.1,5.2,10.3,0.8,0.2,3.9,3.0,19.7
12,Jonas Jerebko,27,46,0,703,4.7,10.1,.460,1.4,3.9,.368,3.2,6.2,.516,1.6,1.8,.861,2.4,4.9,7.3,2.1,1.4,0.6,1.3,3.9,12.3
13,Tayshaun Prince,34,23,7,571,4.4,10.1,.431,0.7,1.6,.423,3.7,8.4,.433,1.2,1.8,.655,1.6,4.5,6.1,2.4,0.9,0.5,1.0,1.6,10.6
14,Spencer Dinwiddie,21,34,1,455,4.0,13.4,.302,0.9,5.1,.185,3.1,8.2,.375,2.5,2.7,.912,0.3,3.5,3.8,8.2,1.5,0.5,2.6,4.2,11.5
15,Joel Anthony,32,49,0,406,3.2,5.5,.581,0.0,0.0,,3.2,5.5,.581,1.3,2.0,.682,2.8,5.4,8.2,0.4,1.1,4.3,1.1,4.9,7.7
16,John Lucas III,32,21,0,272,5.6,13.8,.404,1.2,3.8,.310,4.4,9.9,.440,0.7,0.7,1.000,0.5,1.6,2.1,7.9,1.1,0.0,2.1,2.4,13.0
17,Cartier Martin,30,23,0,198,2.7,9.6,.283,1.1,6.0,.182,1.6,3.6,.450,0.0,0.0,,0.0,3.6,3.6,2.0,0.5,0.2,0.9,3.6,6.5
18,Shawne Williams,28,19,0,163,4.2,13.3,.317,0.9,5.7,.154,3.3,7.5,.441,1.5,1.5,1.000,2.0,4.0,6.0,1.8,0.9,0.9,1.5,4.2,10.8
19,Quincy Miller,22,4,0,58,3.1,12.4,.250,1.2,6.8,.182,1.9,5.6,.333,0.0,0.0,,1.2,3.7,5.0,3.1,0.6,1.2,1.2,3.1,7.4
20,Luigi Datome,27,3,0,17,10.6,25.4,.417,2.1,8.5,.250,8.5,16.9,.500,0.0,0.0,,2.1,6.4,8.5,4.2,2.1,0.0,4.2,2.1,23.3
